module,type,name,res_id,src,value
base,view,workflow.activity,base.view_workflow_activity_form,Transitions,迁移
base,field,"res.groups,trans_implied_ids",0,Transitively inherits,及物继承
base,field,"ir.model.fields,translate",0,Translatable,可翻译
base,view,res.lang,base.res_lang_search,Translatable,可翻译
base,field,"res.lang,translatable",0,Translatable,可翻译
base,view,ir.model.fields,base.view_model_fields_search,Translate,翻译
base,selection,"ir.translation,state",0,Translated,已翻译
base,model,"ir.actions.act_window,name",base.action_translation,Translated Terms,已翻译术语
base,model,"ir.ui.menu,name",base.menu_action_translation,Translated Terms,已翻译术语
base,field,"ir.translation,name",0,Translated field,已经翻译字段
base,view,ir.translation,base.view_translation_form,Translation,翻译
base,field,"ir.translation,value",0,Translation Value,翻译值
base,field,"ir.translation,comments",0,Translation comments,翻译备注
base,code,addons/base/ir/ir_translation.py,420,Translation features are unavailable until you install an extra OpenERP translation.,翻译特性不可用，知道你安装了额外的Openerp翻译语言。
base,selection,"ir.translation,state",0,Translation in Progress,翻译进行中
base,view,ir.translation,base.view_translation_form,Translations,翻译
base,view,ir.translation,base.view_translation_search,Translations,翻译
base,view,ir.translation,base.view_translation_tree,Translations,翻译
base,model,"ir.ui.menu,name",base.menu_translation,Translations,翻译
base,selection,"ir.actions.act_window,view_type",0,Tree,树形列表
base,selection,"ir.actions.act_window.view,view_mode",0,Tree,树形列表
base,view,ir.ui.view,base.view_view_search,Tree,树形列表
base,selection,"ir.ui.view,type",0,Tree,树形列表
base,field,"workflow.transition,trigger_expr_id",0,Trigger Expression,触发器表达式
base,field,"workflow.transition,trigger_model",0,Trigger Object,触发器对象
base,model,"res.country,name",base.tt,Trinidad and Tobago,特里尼达和多巴哥
base,model,"res.country,name",base.tn,Tunisia,突尼斯
base,model,"res.country,name",base.tr,Turkey,土耳其
base,model,"ir.module.module,shortdesc",base.module_l10n_tr,Turkey - Accounting,土耳其 - 会计
base,selection,"base.language.install,lang",0,Turkish / Türkçe,土耳其语 / Türkçe
base,model,"res.country,name",base.tm,Turkmenistan,土库曼斯坦
base,model,"res.country,name",base.tc,Turks and Caicos Islands,特克斯和凯科斯群岛
base,model,"res.country,name",base.tv,Tuvalu,图瓦鲁
base,model,"ir.module.module,shortdesc",base.module_website_twitter,Twitter Roller,Twitter Roller
base,help,"ir.sequence,implementation",0,Two sequence object implementations are offered: Standard and 'No gap'. The later is slower than the former but forbids any gap in the sequence (while they are possible in the former).,提供了两种序列对象的实现方案：标准的和 '无间断'。后者比前者慢，但是后者禁止序列号间断（这可能在后者发生）。
base,field,"ir.actions.todo,type",0,Type,类型
base,view,ir.attachment,base.view_attachment_search,Type,类型
base,field,"ir.attachment,type",0,Type,类型
base,view,ir.logging,base.ir_logging_search_view,Type,类型
base,field,"ir.logging,type",0,Type,类型
base,field,"ir.model,state",0,Type,类型
base,field,"ir.model.fields,state",0,Type,类型
base,field,"ir.property,type",0,Type,类型
base,field,"ir.translation,type",0,Type,类型
base,view,ir.ui.view,base.view_view_search,Type,类型
base,view,ir.values,base.values_view_search_action,Type,类型
base,field,"ir.values,key",0,Type,类型
base,field,"res.partner.bank.type,field_ids",0,Type Fields,字段类型
base,help,"ir.actions.server,state",0,"Type of server action. The following values are available:
- 'Execute Python Code': a block of python code that will be executed
- 'Trigger a Workflow Signal': send a signal to a workflow
- 'Run a Client Action': choose a client action to launch
- 'Create or Copy a new Record': create a new record with new values, or copy an existing record in your database
- 'Write on a Record': update the values of a record
- 'Execute several actions': define an action that triggers several other server actions
- 'Send Email': automatically send an email (available in email_template)","Type of server action. The following values are available:
- 'Execute Python Code': a block of python code that will be executed
- 'Trigger a Workflow Signal': send a signal to a workflow
- 'Run a Client Action': choose a client action to launch
- 'Create or Copy a new Record': create a new record with new values, or copy an existing record in your database
- 'Write on a Record': update the values of a record
- 'Execute several actions': define an action that triggers several other server actions
- 'Send Email': automatically send an email (available in email_template)"
base,help,"ir.model.constraint,type",0,"Type of the constraint: `f` for a foreign key, `u` for other constraints.","约束类型：`f` 是外键FK , `u` 是其他约束。"
base,model,"ir.module.module,shortdesc",base.module_l10n_ae,U.A.E. - Accounting,U.A.E. - Accounting
base,model,"ir.module.module,shortdesc",base.module_l10n_uk,UK - Accounting,UK - Accounting
base,view,ir.attachment,base.view_attachment_search,URL,URL
base,selection,"ir.attachment,type",0,URL,URL
base,field,"ir.module.module,url",0,URL,URL
base,selection,"res.company,rml_paper_format",0,US Letter,美式信纸
base,model,"res.country,name",base.um,USA Minor Outlying Islands,美国海外领土
base,model,"res.country,name",base.ug,Uganda,乌干达
base,field,"ir.logging,create_uid",0,Uid,Uid
base,model,"res.country,name",base.ua,Ukraine,乌克兰
base,selection,"base.language.install,lang",0,Ukrainian / українська,Ukrainian / українська
base,code,addons/base/module/module.py,376,"Unable to install module ""%s"" because an external dependency is not met: %s",不能按照模块“%s”，因为找到一个外表的依赖:%s
base,code,addons/base/module/module.py,380,"Unable to process module ""%s"" because an external dependency is not met: %s","不能处理模块 ""%s""，因为找不到外部的依赖：%s"
base,code,addons/base/module/module.py,378,"Unable to upgrade module ""%s"" because an external dependency is not met: %s","不能升级模块 %s, 因为找不到外部依赖：%s"
base,view,ir.ui.view,base.view_view_search,Unactive,Unactive
base,model,"ir.module.category,name",base.module_category_uncategorized,Uncategorized,未分类
base,view,base.language.export,base.wizard_lang_export,Unicode/UTF-8,Unicode/UTF-8
base,code,addons/base/module/module.py,526,Uninstall,卸载
base,view,ir.module.module,base.module_form,Uninstall,卸载
base,model,"ir.module.module,shortdesc",base.module_purchase_secondary_unit,Unit of Purchase,Unit of Purchase
base,model,"ir.module.module,description",base.module_purchase_secondary_unit,"Unit of Purchase - Purchase secondary unit
==========================================

This module replicates the behaviour of UoS but for purchases, including the
price extension for this secondary unit.","Unit of Purchase - Purchase secondary unit
==========================================

This module replicates the behaviour of UoS but for purchases, including the
price extension for this secondary unit."
base,model,"res.country,name",base.ae,United Arab Emirates,阿拉伯联合酋长国
base,model,"res.country,name",base.uk,United Kingdom,英国
base,model,"res.country,name",base.us,United States,美国
base,model,"ir.module.module,shortdesc",base.module_l10n_us,United States - Chart of accounts,美国 - 科目表
